,TIMESTAMP,RECORD,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg,Ltemp Deg_F Max,Batt Vdc Min
161,2019-07-07 17:00:00,9794,9.79,3.987,22.75,19.05,69.36,29.37,79.97,13.65
162,2019-07-07 18:00:00,9795,9.32,4.575,22.0,16.77,69.03,29.38,78.98,13.64
163,2019-07-07 19:00:00,9796,8.12,5.753,22.07,16.98,68.46,29.38,77.18,13.64
164,2019-07-07 20:00:00,9797,7.202,12.37,18.1,13.97,67.27,29.38,73.98,13.65
165,2019-07-07 21:00:00,9798,6.661,20.7,17.63,11.2,66.2,29.4,69.73,13.64
166,2019-07-07 22:00:00,9799,5.358,21.1,15.77,9.9,66.24,29.4,67.47,13.64
167,2019-07-07 23:00:00,9800,5.496,11.13,18.21,9.9,65.73,29.41,66.67,13.64
168,2019-07-08 00:00:00,9801,4.916,11.7,17.8,9.38,66.01,29.4,66.62,13.64
169,2019-07-08 01:00:00,9802,5.028,11.73,19.31,9.73,66.81,29.39,66.48,13.63
170,2019-07-08 02:00:00,9803,5.179,12.18,19.36,10.25,67.3,29.39,66.76,13.64
171,2019-07-08 03:00:00,9804,5.091,11.95,17.11,10.81,66.88,29.39,66.76,13.64
172,2019-07-08 04:00:00,9805,6.024,12.47,15.17,11.34,66.37,29.4,66.62,13.64
173,2019-07-08 05:00:00,9806,7.483,11.83,17.39,12.39,65.21,29.41,66.48,13.64
174,2019-07-08 06:00:00,9807,6.762,9.05,17.47,13.09,65.22,29.42,67.42,13.64
175,2019-07-08 07:00:00,9808,6.113,11.85,18.9,10.74,66.37,29.42,68.42,13.65
176,2019-07-08 08:00:00,9809,6.468,12.49,17.82,9.8,67.3,29.43,69.68,13.65
177,2019-07-08 09:00:00,9810,8.66,17.1,18.35,13.51,68.39,29.44,71.9,13.65
178,2019-07-08 10:00:00,9811,8.28,17.17,20.83,15.19,69.44,29.45,81.5,13.65
179,2019-07-08 11:00:00,9812,7.502,34.15,19.45,12.74,71.3,29.43,83.0,13.65
180,2019-07-08 12:00:00,9813,6.9,44.01,19.08,13.02,72.32,29.42,87.8,13.65
181,2019-07-08 13:00:00,9814,7.929,40.9,15.06,12.11,72.27,29.42,88.0,13.65
182,2019-07-08 14:00:00,9815,8.38,34.63,16.51,13.02,72.95,29.41,88.5,13.65
183,2019-07-08 15:00:00,9816,9.69,27.81,14.56,15.58,72.39,29.41,87.3,13.65
184,2019-07-08 16:00:00,9817,11.75,23.33,14.08,17.68,70.99,29.41,84.9,13.65
185,2019-07-08 17:00:00,9818,9.76,29.19,14.68,15.9,71.06,29.4,81.7,13.65
186,2019-07-08 18:00:00,9819,8.03,27.65,17.05,13.62,70.62,29.39,81.0,13.65
187,2019-07-08 19:00:00,9820,5.725,38.32,17.96,10.92,69.5,29.39,78.92,13.64
188,2019-07-08 20:00:00,9821,4.148,34.68,15.94,8.19,68.49,29.38,75.49,13.65
189,2019-07-08 21:00:00,9822,3.698,31.5,14.57,6.819,67.99,29.39,70.51,13.65
190,2019-07-08 22:00:00,9823,3.289,27.67,15.26,5.907,67.85,29.39,68.62,13.65
191,2019-07-08 23:00:00,9824,4.037,39.73,13.49,7.169,67.76,29.38,67.9,13.65
192,2019-07-09 00:00:00,9825,2.64,42.69,18.15,5.382,67.28,29.39,67.61,13.64
193,2019-07-09 01:00:00,9826,1.488,52.68,21.99,3.069,67.35,29.39,67.0,13.63
