,TIMESTAMP,RECORD,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg,Ltemp Deg_F Max,Batt Vdc Min
178,2019-02-08 10:00:00,6211,15.14,262.4,14.41,27.36,7.811,29.79,18.17,13.46
179,2019-02-08 11:00:00,6212,15.84,266.1,15.01,27.95,9.08,29.82,21.86,13.46
180,2019-02-08 12:00:00,6213,15.06,264.0,14.86,27.5,10.45,29.85,24.28,13.46
181,2019-02-08 13:00:00,6214,14.75,259.2,16.06,25.08,11.78,29.86,25.4,13.46
182,2019-02-08 14:00:00,6215,14.94,263.1,16.83,26.02,13.04,29.87,25.37,13.46
183,2019-02-08 15:00:00,6216,15.41,272.6,15.14,27.71,13.56,29.89,25.13,13.46
184,2019-02-08 16:00:00,6217,15.18,277.0,12.66,25.25,13.99,29.91,23.07,13.46
185,2019-02-08 17:00:00,6218,14.0,271.8,12.58,22.55,13.63,29.93,22.29,13.46
186,2019-02-08 18:00:00,6219,12.96,274.1,11.93,25.08,12.72,29.97,17.49,13.61
187,2019-02-08 19:00:00,6220,12.85,271.1,11.78,22.06,11.6,30.0,13.62,13.61
188,2019-02-08 20:00:00,6221,12.24,272.2,10.72,19.44,11.2,30.03,12.16,13.61
189,2019-02-08 21:00:00,6222,10.77,272.7,11.87,20.84,10.67,30.06,11.37,13.61
190,2019-02-08 22:00:00,6223,10.81,276.5,12.1,17.93,10.1,30.09,10.82,13.61
191,2019-02-08 23:00:00,6224,10.41,274.0,11.03,21.15,9.85,30.11,10.39,13.61
192,2019-02-09 00:00:00,6225,9.71,274.1,12.56,17.02,9.35,30.14,9.96,13.61
193,2019-02-09 01:00:00,6226,9.11,278.8,10.98,16.25,8.84,30.16,9.45,13.61
194,2019-02-09 02:00:00,6227,7.212,284.4,12.94,11.8,8.29,30.17,8.89,13.61
195,2019-02-09 03:00:00,6228,7.081,291.0,11.96,13.93,8.34,30.19,8.37,13.61
196,2019-02-09 04:00:00,6229,5.455,300.0,16.15,10.71,7.984,30.19,7.937,13.61
197,2019-02-09 05:00:00,6230,4.045,298.1,18.74,6.398,8.31,30.19,7.498,13.61
198,2019-02-09 06:00:00,6231,2.93,291.0,21.11,5.907,8.09,30.19,7.323,13.61
199,2019-02-09 07:00:00,6232,3.501,286.5,22.4,7.344,8.54,30.2,8.33,13.6
200,2019-02-09 08:00:00,6233,4.111,275.0,11.8,6.328,9.04,30.2,10.69,13.61
201,2019-02-09 09:00:00,6234,4.771,260.6,15.93,7.625,10.43,30.22,13.95,13.61
202,2019-02-09 10:00:00,6235,4.48,249.4,17.42,7.239,13.05,30.22,23.23,13.61
203,2019-02-09 11:00:00,6236,4.037,243.5,31.23,9.41,16.92,30.21,39.04,13.62
204,2019-02-09 12:00:00,6237,3.133,182.3,64.54,9.73,19.77,30.19,44.89,13.62
205,2019-02-09 13:00:00,6238,6.492,79.09,37.29,12.22,21.14,30.15,45.08,13.62
206,2019-02-09 14:00:00,6239,6.207,70.3,18.37,10.64,21.69,30.12,43.78,13.62
207,2019-02-09 15:00:00,6240,6.602,64.64,19.18,11.87,22.27,30.1,43.39,13.62
208,2019-02-09 16:00:00,6241,6.555,75.63,15.73,10.67,22.61,30.09,38.04,13.62
209,2019-02-09 17:00:00,6242,5.368,79.37,18.02,10.08,22.26,30.08,34.35,13.62
210,2019-02-09 18:00:00,6243,4.993,82.0,18.07,10.43,21.57,30.05,27.6,13.61
211,2019-02-09 19:00:00,6244,4.966,83.8,18.6,11.2,22.32,30.04,22.91,13.61
212,2019-02-09 20:00:00,6245,5.541,80.0,16.83,10.36,22.53,30.03,22.48,13.61
213,2019-02-09 21:00:00,6246,4.821,91.1,17.65,10.18,22.59,30.02,22.17,13.61
214,2019-02-09 22:00:00,6247,4.539,134.8,25.29,10.85,22.98,30.0,22.29,13.6
215,2019-02-09 23:00:00,6248,6.007,149.3,17.16,13.09,22.94,29.97,23.19,13.61
216,2019-02-10 00:00:00,6249,7.654,155.6,23.2,15.3,23.06,29.94,24.16,13.61
217,2019-02-10 01:00:00,6250,3.9,157.2,28.69,8.57,22.77,29.94,24.44,13.61
218,2019-02-10 02:00:00,6251,3.811,128.4,28.85,8.78,22.98,29.91,24.63,13.62
