TIMESTAMP,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg
2018-05-22 18:00:00,4.984,71.02,20.89,9.69,54.19,29.42
2018-05-22 19:00:00,5.44,67.01,16.88,9.8,52.41,29.42
2018-05-22 20:00:00,2.556,62.0,22.73,7.344,51.01,29.44
2018-05-22 21:00:00,1.979,81.2,24.96,4.12,51.05,29.45
2018-05-22 22:00:00,1.214,88.8,48.49,2.718,51.11,29.46
2018-05-22 23:00:00,1.265,148.2,46.91,1.947,51.06,29.47
2018-05-23 00:00:00,1.16,252.6,32.66,2.263,51.56,29.47
2018-05-23 01:00:00,1.385,272.3,39.95,2.929,51.52,29.47
2018-05-23 02:00:00,0.974,188.9,91.3,2.157,51.05,29.47
2018-05-23 03:00:00,1.347,101.3,52.22,2.788,50.24,29.49
2018-05-23 04:00:00,1.42,44.82,31.37,2.893,50.92,29.5
2018-05-23 05:00:00,1.403,278.7,55.08,3.91,51.2,29.52
2018-05-23 06:00:00,1.947,284.0,21.37,3.209,53.02,29.54
2018-05-23 07:00:00,1.506,332.1,55.77,3.98,57.87,29.55
2018-05-23 08:00:00,3.532,73.64,19.07,6.924,60.31,29.56
2018-05-23 09:00:00,4.049,76.98,20.92,6.889,63.85,29.57
2018-05-23 10:00:00,4.75,84.2,18.19,7.414,65.61,29.56
2018-05-23 11:00:00,5.553,74.57,18.4,8.85,65.6,29.57
2018-05-23 12:00:00,5.573,73.43,18.49,9.31,66.67,29.57
2018-05-23 13:00:00,6.316,71.73,19.75,10.85,68.82,29.57
2018-05-23 14:00:00,6.896,75.93,15.95,10.46,68.08,29.56
2018-05-23 15:00:00,6.784,76.86,16.71,11.34,67.68,29.54
2018-05-23 16:00:00,6.083,80.2,19.19,11.55,65.48,29.52
2018-05-23 17:00:00,6.099,79.96,16.98,10.25,63.6,29.52
2018-05-23 18:00:00,6.169,75.18,15.16,10.32,61.96,29.51
2018-05-23 19:00:00,4.864,80.7,15.44,9.41,60.11,29.52
2018-05-23 20:00:00,3.764,74.38,18.83,6.468,58.41,29.54
2018-05-23 21:00:00,3.043,63.51,23.9,7.73,58.42,29.54
2018-05-23 22:00:00,2.626,71.35,25.88,6.328,58.04,29.55
2018-05-23 23:00:00,1.794,65.88,23.22,3.945,58.27,29.56
2018-05-24 00:00:00,1.762,59.83,20.78,3.84,58.78,29.55
2018-05-24 01:00:00,1.168,98.7,52.37,2.999,58.61,29.53
2018-05-24 02:00:00,1.552,89.1,50.9,4.786,57.75,29.52
2018-05-24 03:00:00,1.56,28.21,40.15,3.594,57.23,29.53
2018-05-24 04:00:00,1.086,33.34,37.56,1.947,56.27,29.54
2018-05-24 05:00:00,0.719,183.0,47.35,1.457,55.92,29.55
2018-05-24 06:00:00,1.253,131.9,52.54,3.349,61.18,29.56
2018-05-24 07:00:00,4.058,189.7,22.46,8.99,66.87,29.57
2018-05-24 08:00:00,5.789,197.7,17.7,12.36,72.37,29.57
2018-05-24 09:00:00,7.582,181.7,22.0,13.09,76.35,29.55
2018-05-24 10:00:00,7.636,182.2,24.58,15.55,79.61,29.54
2018-05-24 11:00:00,7.262,172.1,30.35,14.18,81.5,29.53
2018-05-24 12:00:00,5.962,161.1,45.5,12.01,82.5,29.51
2018-05-24 13:00:00,7.618,83.0,17.78,14.74,80.2,29.49
2018-05-24 14:00:00,8.24,76.53,16.32,14.67,78.89,29.48
2018-05-24 15:00:00,8.08,77.79,15.77,14.0,77.6,29.46
2018-05-24 16:00:00,7.194,83.6,19.36,13.93,76.7,29.44
2018-05-24 17:00:00,6.416,89.1,19.17,14.04,75.49,29.42
2018-05-24 18:00:00,5.455,95.4,24.94,12.67,75.52,29.4
2018-05-24 19:00:00,5.28,98.3,27.96,13.06,73.79,29.39
2018-05-24 20:00:00,3.084,103.5,26.64,9.87,71.6,29.39
2018-05-24 21:00:00,2.251,106.1,29.01,6.468,71.08,29.4
2018-05-24 22:00:00,1.02,103.7,58.68,5.978,70.41,29.39
2018-05-24 23:00:00,3.47,161.7,13.18,7.695,72.45,29.38
2018-05-25 00:00:00,3.744,189.1,13.54,7.204,71.8,29.38
2018-05-25 01:00:00,3.966,186.9,13.07,6.714,70.42,29.37
2018-05-25 02:00:00,4.196,189.3,12.16,7.625,69.01,29.36
2018-05-25 03:00:00,3.802,185.6,12.92,8.36,68.2,29.35
2018-05-25 04:00:00,4.217,195.4,20.06,9.55,67.48,29.34
2018-05-25 05:00:00,4.558,182.5,15.35,7.309,67.44,29.32
2018-05-25 06:00:00,4.988,201.2,14.42,10.11,69.77,29.32
2018-05-25 07:00:00,7.432,210.2,11.4,12.64,73.07,29.31
2018-05-25 08:00:00,7.889,222.6,16.32,13.69,77.07,29.31
2018-05-25 09:00:00,8.3,226.2,16.81,14.39,80.7,29.3
2018-05-25 10:00:00,7.473,222.4,19.29,14.35,83.5,29.28
2018-05-25 11:00:00,8.02,225.9,21.23,18.63,85.6,29.27
2018-05-25 12:00:00,6.649,243.3,30.22,16.28,87.3,29.26
2018-05-25 15:00:00,6.711,80.2,17.92,10.67,84.4,29.16
2018-05-25 16:00:00,6.311,88.8,21.75,12.78,82.9,29.16
2018-05-25 17:00:00,4.986,94.9,29.2,12.32,79.49,29.14
2018-05-25 18:00:00,4.798,107.4,30.61,12.57,78.29,29.12
2018-05-25 19:00:00,3.403,240.6,68.62,10.74,79.36,29.13
2018-05-25 20:00:00,5.976,275.8,17.44,11.9,80.8,29.13
2018-05-25 21:00:00,3.81,259.3,30.14,9.1,79.84,29.14
2018-05-25 22:00:00,6.745,240.8,46.51,20.49,74.8,29.17
2018-05-25 23:00:00,3.024,177.9,23.94,6.889,71.79,29.17
2018-05-26 00:00:00,3.938,219.0,19.86,7.555,72.76,29.16
2018-05-26 01:00:00,4.377,197.4,16.96,8.99,71.89,29.13
2018-05-26 02:00:00,4.241,194.1,20.47,9.06,70.74,29.11
2018-05-26 03:00:00,4.758,211.4,23.74,10.6,70.54,29.12
2018-05-26 04:00:00,6.242,214.1,14.55,12.57,70.52,29.13
2018-05-26 05:00:00,5.232,232.5,17.1,11.13,70.12,29.13
2018-05-26 06:00:00,5.334,223.3,15.35,10.5,70.23,29.13
2018-05-26 07:00:00,6.873,238.6,13.46,11.37,71.45,29.14
2018-05-26 08:00:00,5.691,221.5,17.43,10.81,73.88,29.15
2018-05-26 09:00:00,5.258,226.0,24.93,9.94,76.9,29.15
2018-05-26 10:00:00,5.515,248.9,29.94,9.41,80.6,29.15
2018-05-26 11:00:00,4.29,340.7,95.9,9.97,82.7,29.15
2018-05-26 12:00:00,7.152,70.78,20.0,11.3,83.0,29.14
2018-05-26 13:00:00,8.06,77.17,18.75,13.83,83.3,29.14
2018-05-26 14:00:00,7.264,83.2,19.05,12.46,82.8,29.13
2018-05-26 15:00:00,7.538,83.1,16.97,13.13,82.6,29.12
2018-05-26 16:00:00,6.848,84.4,18.04,12.39,81.5,29.11
2018-05-26 17:00:00,7.026,89.8,17.81,12.85,81.1,29.1
2018-05-26 18:00:00,5.78,89.8,19.0,11.76,81.1,29.1
2018-05-26 19:00:00,4.878,90.6,21.17,9.45,78.54,29.11
2018-05-26 20:00:00,5.083,92.0,20.58,10.04,75.11,29.13
2018-05-26 21:00:00,2.585,103.7,37.02,7.94,74.2,29.15
2018-05-26 22:00:00,1.228,113.3,79.76,3.77,74.31,29.17
2018-05-26 23:00:00,2.962,149.8,17.06,6.433,76.36,29.17
2018-05-27 00:00:00,4.047,169.4,14.24,7.8,77.6,29.17
2018-05-27 01:00:00,3.457,179.1,17.46,6.293,76.43,29.17
2018-05-27 02:00:00,2.943,192.7,15.09,5.802,75.21,29.17
2018-05-27 03:00:00,1.939,218.7,17.22,3.664,73.43,29.18
2018-05-27 04:00:00,3.424,188.2,12.98,5.837,72.92,29.18
2018-05-27 05:00:00,3.193,202.6,13.72,5.312,72.37,29.2
2018-05-27 06:00:00,3.804,222.0,14.52,7.835,74.35,29.21
2018-05-27 07:00:00,4.147,223.2,16.8,7.239,77.35,29.22
2018-05-27 08:00:00,3.819,206.5,20.02,6.433,81.6,29.23
2018-05-27 09:00:00,4.695,224.0,27.28,8.05,85.7,29.23
2018-05-27 10:00:00,5.006,237.4,33.82,11.23,88.5,29.23
2018-05-27 11:00:00,4.198,176.4,87.0,10.74,90.2,29.23
2018-05-27 12:00:00,5.09,122.2,54.24,10.6,90.8,29.23
2018-05-27 13:00:00,7.324,65.73,24.4,12.29,85.2,29.23
2018-05-27 14:00:00,7.76,81.2,15.94,13.76,84.8,29.23
2018-05-27 15:00:00,7.588,82.0,18.01,13.51,83.2,29.22
2018-05-27 16:00:00,6.924,83.6,18.06,12.46,83.0,29.21
2018-05-27 17:00:00,5.881,84.8,20.4,12.15,81.6,29.21
2018-05-27 18:00:00,5.407,86.5,19.93,11.16,82.0,29.22
2018-05-27 19:00:00,3.561,98.4,24.07,9.97,80.6,29.23
2018-05-27 20:00:00,1.636,111.4,32.32,3.559,81.1,29.22
2018-05-27 21:00:00,1.043,43.62,52.4,2.473,80.5,29.24
2018-05-27 22:00:00,2.409,154.3,56.5,7.73,79.8,29.25
2018-05-27 23:00:00,2.04,164.0,20.31,5.031,80.5,29.26
2018-05-28 00:00:00,1.649,197.2,58.79,4.015,78.81,29.26
2018-05-28 01:00:00,3.321,175.9,16.29,5.943,77.53,29.25
2018-05-28 02:00:00,3.453,191.4,11.24,5.382,76.31,29.25
2018-05-28 03:00:00,3.009,215.2,20.82,5.837,76.04,29.26
2018-05-28 04:00:00,3.194,210.0,12.72,8.89,75.22,29.27
2018-05-28 05:00:00,4.038,222.2,18.18,10.15,75.79,29.28
2018-05-28 06:00:00,3.846,248.8,17.55,7.344,77.12,29.29
2018-05-28 07:00:00,4.776,261.0,14.74,8.54,79.91,29.29
2018-05-28 08:00:00,4.924,286.0,16.61,8.96,83.7,29.3
2018-05-28 09:00:00,6.03,343.6,32.4,12.99,87.6,29.32
2018-05-28 10:00:00,11.33,357.8,22.89,25.81,82.1,29.35
2018-05-28 11:00:00,14.3,15.2,20.02,28.55,76.21,29.37
2018-05-28 12:00:00,11.37,27.56,17.4,22.66,75.77,29.35
2018-05-28 13:00:00,8.01,60.9,22.9,17.58,76.83,29.33
2018-05-28 14:00:00,5.039,93.6,49.14,11.8,79.9,29.3
2018-05-28 15:00:00,3.369,88.0,92.4,6.398,89.4,29.26
2018-05-28 16:00:00,3.135,63.87,52.17,5.802,91.3,29.24
2018-05-28 17:00:00,4.385,280.9,58.39,12.22,93.4,29.22
2018-05-28 18:00:00,7.216,39.88,21.15,13.58,78.81,29.24
2018-05-28 19:00:00,6.881,42.89,26.52,14.35,70.69,29.26
2018-05-28 20:00:00,4.638,70.33,26.24,9.45,67.14,29.27
2018-05-28 21:00:00,3.963,35.75,21.88,7.835,68.3,29.28
2018-05-28 22:00:00,4.777,43.37,16.84,9.38,67.4,29.29
2018-05-28 23:00:00,3.975,48.92,28.64,8.61,66.73,29.3
2018-05-29 00:00:00,4.089,25.41,27.95,7.45,67.47,29.29
2018-05-29 01:00:00,4.257,20.26,17.56,8.54,67.39,29.28
2018-05-29 02:00:00,5.207,11.39,17.64,9.27,67.1,29.27
2018-05-29 03:00:00,3.701,12.46,20.0,9.17,66.93,29.27
2018-05-29 04:00:00,3.748,14.56,13.49,6.538,66.33,29.27
2018-05-29 05:00:00,4.597,16.14,14.69,8.19,65.53,29.28
2018-05-29 06:00:00,4.471,23.38,22.3,8.29,65.84,29.28
2018-05-29 07:00:00,6.285,28.58,15.8,11.87,65.84,29.29
2018-05-29 08:00:00,6.756,28.34,18.89,11.62,65.93,29.29
2018-05-29 09:00:00,5.04,44.38,25.75,8.99,66.87,29.29
2018-05-29 10:00:00,5.481,33.54,18.71,9.38,68.15,29.29
2018-05-29 11:00:00,6.55,21.41,18.17,10.18,68.83,29.28
2018-05-29 12:00:00,5.616,20.41,14.72,8.99,70.69,29.28
2018-05-29 13:00:00,6.844,18.7,14.1,11.2,70.76,29.26
2018-05-29 14:00:00,6.667,21.04,19.35,12.67,68.3,29.26
2018-05-29 15:00:00,8.24,23.83,20.22,14.11,65.42,29.24
2018-05-29 16:00:00,6.843,19.76,22.34,13.93,65.84,29.23
2018-05-29 17:00:00,6.771,39.33,25.76,12.11,65.06,29.22
2018-05-29 18:00:00,6.966,39.8,18.07,17.26,64.68,29.21
2018-05-29 19:00:00,4.253,55.13,27.21,9.27,68.31,29.18
2018-05-29 20:00:00,4.053,92.3,23.93,8.99,69.51,29.17
2018-05-29 21:00:00,4.373,100.0,34.13,10.22,73.18,29.16
2018-05-29 22:00:00,4.651,87.6,22.62,10.99,74.46,29.17
2018-05-29 23:00:00,4.581,45.42,30.23,12.6,71.62,29.18
2018-05-30 00:00:00,6.046,14.02,13.5,10.46,65.93,29.16
2018-05-30 01:00:00,5.871,17.27,12.59,10.71,64.33,29.15
2018-05-30 02:00:00,5.335,18.6,12.42,9.31,64.92,29.14
2018-05-30 03:00:00,3.552,26.96,10.55,6.573,66.2,29.12
2018-05-30 04:00:00,3.116,51.05,17.41,8.05,67.81,29.1
2018-05-30 05:00:00,3.782,53.77,16.51,7.099,68.63,29.09
2018-05-30 06:00:00,4.503,80.6,27.29,10.01,69.31,29.08
2018-05-30 07:00:00,4.791,86.5,17.46,9.59,69.25,29.08
2018-05-30 08:00:00,3.94,79.85,20.62,8.15,73.44,29.07
2018-05-30 09:00:00,5.846,132.7,44.65,14.25,80.7,29.05
2018-05-30 10:00:00,7.495,150.4,20.65,13.79,83.1,29.04
2018-05-30 11:00:00,7.173,157.6,22.73,15.93,85.1,29.02
2018-05-30 12:00:00,5.508,66.9,28.29,10.95,81.4,29.0
2018-05-30 13:00:00,5.048,56.66,21.85,12.81,78.2,28.98
2018-05-30 14:00:00,4.705,48.3,19.45,9.38,76.58,28.96
2018-05-30 15:00:00,7.046,129.5,30.01,17.47,76.17,28.95
2018-05-30 16:00:00,4.709,152.4,21.1,10.53,74.09,28.93
2018-05-30 17:00:00,2.807,200.6,32.77,5.837,74.69,28.94
2018-05-30 18:00:00,4.168,272.8,20.99,9.66,75.75,28.93
2018-05-30 19:00:00,6.556,293.0,21.01,14.91,73.93,28.92
2018-05-30 20:00:00,4.486,250.3,25.16,7.8,72.53,28.93
2018-05-30 21:00:00,4.745,208.0,21.97,10.36,72.09,28.94
2018-05-30 22:00:00,6.647,226.5,18.82,14.77,72.89,28.96
2018-05-30 23:00:00,5.198,231.5,15.13,10.39,72.0,28.97
2018-05-31 00:00:00,6.399,217.6,15.06,14.84,71.52,28.98
2018-05-31 01:00:00,7.796,219.3,15.58,14.81,71.74,28.99
2018-05-31 02:00:00,6.313,228.2,15.44,20.03,72.15,28.99
2018-05-31 03:00:00,6.502,215.6,13.76,11.83,71.8,29.01
2018-05-31 04:00:00,6.516,211.9,11.23,10.36,71.35,29.02
2018-05-31 05:00:00,6.434,210.9,11.1,10.15,71.42,29.03
2018-05-31 06:00:00,6.729,211.9,11.43,12.22,72.12,29.05
2018-05-31 07:00:00,6.303,212.3,12.93,12.22,74.58,29.05
2018-05-31 08:00:00,7.348,223.7,17.64,13.3,78.03,29.05
2018-05-31 09:00:00,8.64,224.1,17.87,16.56,81.8,29.05
2018-05-31 10:00:00,10.57,235.7,17.36,20.8,85.0,29.06
2018-05-31 11:00:00,14.69,247.1,15.33,25.18,86.5,29.07
2018-05-31 12:00:00,12.54,251.7,17.82,23.4,87.4,29.06
2018-05-31 13:00:00,11.98,257.7,18.26,22.8,88.2,29.05
2018-05-31 14:00:00,10.28,263.8,16.22,27.99,85.7,29.05
2018-05-31 15:00:00,8.07,225.1,17.42,40.81,80.5,29.05
2018-05-31 16:00:00,7.072,249.5,23.24,15.3,86.5,29.04
2018-05-31 17:00:00,7.79,248.1,14.27,14.35,87.3,29.03
2018-05-31 18:00:00,5.895,272.7,59.9,11.23,86.4,29.04
2018-05-31 19:00:00,3.878,46.07,35.28,8.5,83.0,29.06
2018-05-31 20:00:00,2.791,98.7,51.27,7.66,80.8,29.07
2018-05-31 21:00:00,2.023,112.9,31.06,5.417,77.53,29.09
2018-05-31 22:00:00,3.791,150.6,18.65,9.38,76.54,29.11
2018-05-31 23:00:00,2.903,164.2,21.87,7.485,76.02,29.13
2018-06-01 00:00:00,2.8089999999999997,212.5,15.78,8.96,74.83,29.13
2018-06-01 01:00:00,2.622,218.8,19.73,4.7860000000000005,73.7,29.12
2018-06-01 02:00:00,2.594,198.2,22.87,4.961,71.93,29.13
2018-06-01 03:00:00,3.659,220.4,21.51,7.975,71.85,29.14
2018-06-01 04:00:00,2.469,229.4,17.77,4.926,70.99,29.15
2018-06-01 05:00:00,2.591,266.2,20.09,4.891,70.57,29.16
2018-06-01 06:00:00,2.009,218.1,29.35,3.384,71.93,29.17
2018-06-01 07:00:00,4.638,338.4,60.44,18.35,72.37,29.2
2018-06-01 08:00:00,12.02,2.946,22.56,26.09,63.89,29.23
2018-06-01 09:00:00,14.36,356.0,22.48,28.97,56.54,29.26
2018-06-01 10:00:00,14.06,350.5,21.58,26.41,54.86,29.29
2018-06-01 11:00:00,12.12,1.524,23.59,25.64,54.3,29.32
2018-06-01 12:00:00,12.56,7.154,23.06,24.41,53.82,29.33
2018-06-01 13:00:00,13.28,12.79,21.03,27.08,53.37,29.33
2018-06-01 14:00:00,13.73,10.53,20.83,23.96,53.63,29.32
2018-06-01 15:00:00,14.41,3.5660000000000003,22.2,25.46,53.33,29.33
2018-06-01 16:00:00,13.63,6.976,21.66,25.04,53.2,29.34
2018-06-01 17:00:00,13.51,13.59,20.31,24.83,54.06,29.35
2018-06-01 18:00:00,12.74,14.38,17.37,21.15,53.7,29.34
2018-06-01 19:00:00,10.26,10.51,19.69,19.37,53.61,29.35
2018-06-01 20:00:00,9.92,10.43,20.39,18.98,52.91,29.34
2018-06-01 21:00:00,9.82,8.02,20.55,19.96,53.26,29.35
2018-06-01 22:00:00,10.27,5.8260000000000005,21.09,21.5,52.62,29.35
2018-06-01 23:00:00,10.34,12.13,19.93,19.68,52.45,29.35
2018-06-02 00:00:00,9.41,3.5380000000000003,23.33,18.1,51.39,29.35
2018-06-02 01:00:00,8.27,351.0,21.56,17.09,52.61,29.35
2018-06-02 02:00:00,9.67,355.6,20.98,20.87,52.74,29.34
2018-06-02 03:00:00,9.89,10.57,17.97,18.77,51.61,29.33
2018-06-02 04:00:00,8.26,17.71,15.93,14.53,50.94,29.32
2018-06-02 05:00:00,6.791,15.94,16.53,13.02,51.08,29.32
2018-06-02 06:00:00,7.65,16.06,15.62,13.69,52.87,29.33
2018-06-02 07:00:00,6.108,2.367,21.62,12.29,55.11,29.36
2018-06-02 08:00:00,7.506,20.58,13.31,12.6,56.98,29.37
2018-06-02 09:00:00,7.904,24.48,16.07,16.04,57.31,29.36
2018-06-02 10:00:00,6.778,21.23,14.61,10.74,57.37,29.37
2018-06-02 11:00:00,5.471,16.66,30.89,11.34,59.04,29.35
2018-06-02 12:00:00,6.904,39.28,20.09,11.87,59.8,29.31
2018-06-02 13:00:00,7.318,31.95,17.84,12.18,60.14,29.28
2018-06-02 14:00:00,8.36,34.32,18.05,15.48,61.86,29.27
2018-06-02 15:00:00,8.74,28.9,15.68,13.86,61.25,29.26
2018-06-02 16:00:00,6.829,18.33,17.35,12.15,62.97,29.25
2018-06-02 17:00:00,7.455,21.56,14.71,12.25,62.38,29.24
2018-06-02 18:00:00,7.767,27.64,16.45,13.83,60.66,29.23
2018-06-02 19:00:00,5.864,39.65,17.55,10.99,58.87,29.22
2018-06-02 20:00:00,6.1129999999999995,13.37,31.97,12.32,58.67,29.22
2018-06-02 21:00:00,5.105,5.593,21.01,9.76,59.84,29.23
2018-06-02 22:00:00,6.046,15.09,19.73,12.5,59.29,29.23
2018-06-02 23:00:00,5.287999999999999,24.93,16.33,11.06,56.03,29.22
2018-06-03 00:00:00,3.4410000000000003,338.1,55.63,8.54,55.44,29.2
2018-06-03 01:00:00,2.444,243.0,56.54,4.7860000000000005,57.45,29.2
2018-06-03 02:00:00,3.721,308.4,41.2,9.59,59.61,29.19
2018-06-03 03:00:00,2.5839999999999996,342.5,39.26,7.835,59.02,29.19
2018-06-03 04:00:00,3.411,276.4,14.02,6.502999999999999,60.21,29.2
2018-06-03 05:00:00,4.522,261.6,12.5,8.29,60.38,29.22
2018-06-03 06:00:00,5.36,256.6,14.14,11.06,62.44,29.23
2018-06-03 07:00:00,9.83,283.4,15.32,21.01,64.68,29.23
2018-06-03 08:00:00,12.65,291.5,14.44,21.43,65.35,29.24
2018-06-03 09:00:00,11.06,293.0,16.52,19.58,67.85,29.24
2018-06-03 10:00:00,12.35,308.5,19.05,23.47,70.97,29.24
2018-06-03 11:00:00,11.48,286.4,19.92,33.0,73.74,29.23
2018-06-03 12:00:00,13.85,267.9,18.89,27.29,76.15,29.22
2018-06-03 13:00:00,15.19,266.0,17.84,29.84,78.57,29.2
2018-06-03 14:00:00,17.41,277.2,15.06,31.49,79.3,29.19
2018-06-03 15:00:00,16.44,281.7,18.61,31.39,77.97,29.2
2018-06-03 16:00:00,15.67,291.7,18.41,25.95,76.08,29.22
2018-06-03 17:00:00,14.96,299.0,16.59,26.02,74.92,29.23
2018-06-03 18:00:00,15.45,306.3,15.42,28.16,72.58,29.24
2018-06-03 19:00:00,13.46,311.4,16.3,23.71,70.68,29.25
2018-06-03 20:00:00,12.55,309.0,15.25,22.94,69.03,29.27
2018-06-03 21:00:00,10.83,311.7,14.51,22.38,67.56,29.29
2018-06-03 22:00:00,8.7,315.8,13.94,23.15,66.34,29.31
2018-06-03 23:00:00,8.11,328.1,14.63,19.72,65.68,29.32
2018-06-04 00:00:00,10.7,326.5,14.47,23.08,64.46,29.33
2018-06-04 01:00:00,7.024,320.8,15.05,14.84,63.3,29.34
2018-06-04 02:00:00,6.8870000000000005,317.2,14.13,15.44,62.22,29.35
2018-06-04 03:00:00,5.586,315.3,14.39,12.15,60.81,29.35
2018-06-04 04:00:00,5.865,318.6,15.22,11.8,60.26,29.35
2018-06-04 05:00:00,4.402,296.9,17.38,10.67,59.21,29.36
2018-06-04 06:00:00,4.954,266.1,14.23,9.62,60.39,29.38
2018-06-04 07:00:00,6.712999999999999,275.3,17.17,13.9,62.32,29.4
2018-06-04 08:00:00,9.13,297.7,20.6,17.47,64.99,29.4
2018-06-04 09:00:00,8.99,310.0,21.13,18.31,66.81,29.4
2018-06-04 10:00:00,8.79,326.2,25.17,17.82,68.78,29.39
2018-06-04 11:00:00,7.865,57.24,21.75,13.55,68.28,29.37
2018-06-04 12:00:00,7.1129999999999995,78.11,18.67,13.48,68.48,29.36
2018-06-04 13:00:00,6.864,77.83,17.01,11.09,69.52,29.35
2018-06-04 14:00:00,8.15,35.76,72.86,21.26,73.25,29.32
2018-06-04 15:00:00,11.76,277.3,21.45,23.05,77.91,29.29
2018-06-04 16:00:00,11.06,277.3,16.5,22.45,79.55,29.28
2018-06-04 17:00:00,11.33,275.8,19.74,19.89,80.0,29.27
2018-06-04 18:00:00,10.3,278.4,17.46,21.61,80.3,29.25
2018-06-04 19:00:00,8.7,274.6,14.1,16.25,80.1,29.24
2018-06-04 20:00:00,5.095,239.9,21.88,12.11,77.6,29.23
2018-06-04 21:00:00,5.202000000000001,222.8,16.88,12.53,74.77,29.23
2018-06-04 22:00:00,8.41,232.4,13.14,16.25,73.38,29.21
2018-06-04 23:00:00,9.71,241.3,12.42,20.1,73.01,29.2
2018-06-05 00:00:00,10.09,247.7,11.26,19.75,72.13,29.2
2018-06-05 01:00:00,8.26,256.4,14.16,16.25,72.4,29.2
2018-06-05 02:00:00,10.4,251.7,12.42,18.56,71.65,29.19
2018-06-05 03:00:00,9.4,265.1,13.03,17.93,70.84,29.2
2018-06-05 04:00:00,9.2,259.1,14.3,16.11,69.35,29.21
2018-06-05 05:00:00,8.47,255.3,16.14,14.91,67.56,29.21
2018-06-05 06:00:00,9.15,252.2,12.84,16.18,69.15,29.2
2018-06-05 07:00:00,9.34,262.2,14.69,17.16,70.39,29.2
2018-06-05 08:00:00,9.85,332.4,56.09,19.44,64.18,29.22
2018-06-05 09:00:00,11.96,9.76,20.3,23.71,57.05,29.23
2018-06-05 10:00:00,13.73,9.53,21.64,24.73,54.96,29.24
2018-06-05 11:00:00,13.71,16.07,19.17,24.31,54.97,29.26
2018-06-05 12:00:00,14.29,17.74,16.73,24.24,54.22,29.27
2018-06-05 13:00:00,13.3,9.73,20.85,25.67,52.18,29.28
2018-06-05 14:00:00,14.35,16.66,16.5,22.98,52.53,29.28
2018-06-05 15:00:00,13.14,20.46,18.86,21.68,52.25,29.29
2018-06-05 16:00:00,12.69,17.32,18.3,23.43,53.01,29.29
2018-06-05 17:00:00,13.15,21.68,17.87,25.95,55.33,29.28
2018-06-05 18:00:00,12.65,20.69,16.37,23.36,55.9,29.29
2018-06-05 19:00:00,11.62,27.31,17.8,21.99,56.83,29.29
2018-06-05 20:00:00,11.73,26.52,15.76,22.45,55.87,29.29
2018-06-05 21:00:00,10.27,19.73,15.57,18.98,55.41,29.3
2018-06-05 22:00:00,9.57,17.58,16.05,19.61,55.67,29.3
2018-06-05 23:00:00,8.56,22.86,16.15,15.62,55.86,29.3
2018-06-06 00:00:00,8.21,23.96,15.59,14.6,55.62,29.3
2018-06-06 01:00:00,8.48,22.51,15.09,16.14,54.04,29.3
2018-06-06 02:00:00,5.228,11.47,17.95,9.55,52.5,29.3
2018-06-06 03:00:00,4.4719999999999995,35.86,14.97,8.15,52.52,29.29
2018-06-06 04:00:00,3.385,22.21,24.38,7.485,52.45,29.3
2018-06-06 05:00:00,2.1519999999999997,357.9,21.7,4.5760000000000005,52.83,29.34
2018-06-06 06:00:00,2.633,14.87,47.72,5.978,55.73,29.36
2018-06-06 07:00:00,3.535,85.1,34.7,6.784,57.95,29.35
2018-06-06 08:00:00,4.703,159.6,34.11,10.81,62.66,29.34
2018-06-06 09:00:00,6.449,165.2,20.98,12.29,66.62,29.35
2018-06-06 10:00:00,6.307,176.4,26.1,12.85,69.23,29.34
2018-06-06 11:00:00,6.468,178.5,30.8,14.18,71.82,29.33
2018-06-06 12:00:00,5.513,183.3,80.1,11.62,72.95,29.33
2018-06-06 13:00:00,5.281000000000001,99.4,43.31,15.02,66.51,29.31
2018-06-06 14:00:00,5.019,50.44,53.17,11.94,70.06,29.27
2018-06-06 15:00:00,5.745,103.3,53.01,13.55,73.64,29.26
2018-06-06 16:00:00,7.669,58.71,55.9,14.0,69.82,29.27
2018-06-06 17:00:00,3.758,99.3,32.99,12.81,68.14,29.24
2018-06-06 18:00:00,3.464,71.87,19.39,5.907,72.7,29.23
2018-06-06 19:00:00,1.5230000000000001,64.34,46.08,4.7860000000000005,72.72,29.23
2018-06-06 20:00:00,4.329,186.2,15.0,8.26,75.15,29.24
2018-06-06 21:00:00,5.254,184.7,13.9,12.67,74.69,29.25
2018-06-06 22:00:00,3.2260000000000004,182.9,34.48,8.54,72.99,29.25
2018-06-06 23:00:00,2.359,182.9,31.83,6.819,72.01,29.26
2018-06-07 00:00:00,1.334,38.85,33.01,2.4730000000000003,68.34,29.26
2018-06-07 01:00:00,1.3780000000000001,70.64,28.75,2.508,66.76,29.24
2018-06-07 02:00:00,1.942,39.48,19.24,3.6289999999999996,64.32,29.24
2018-06-07 03:00:00,1.784,14.32,21.55,6.327999999999999,63.97,29.26
2018-06-07 04:00:00,3.98,15.33,14.2,8.01,62.16,29.28
2018-06-07 05:00:00,4.166,16.11,19.97,9.38,61.91,29.3
2018-06-07 06:00:00,4.5089999999999995,15.94,19.65,9.24,62.0,29.32
2018-06-07 07:00:00,5.7,19.0,15.93,11.27,61.8,29.34
