,TIMESTAMP,RECORD,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg,Ltemp Deg_F Max,Batt Vdc Min
171,2017-09-08 03:00:00,5101,3.461,245.5,26.27,7.59,60.19,29.47,60.66,13.62
172,2017-09-08 04:00:00,5102,2.295,152.6,75.18,6.854,60.23,29.48,60.84,13.63
173,2017-09-08 05:00:00,5103,2.651,252.3,87.4,5.242,60.47,29.49,61.19,13.63
174,2017-09-08 06:00:00,5104,2.413,176.0,30.17,5.837,60.13,29.52,61.19,13.63
175,2017-09-08 07:00:00,5105,1.97,192.4,18.97,3.875,60.23,29.54,61.81,13.63
176,2017-09-08 08:00:00,5106,1.874,236.9,55.97,3.84,61.79,29.55,64.67,13.63
177,2017-09-08 09:00:00,5107,2.013,237.1,51.63,5.872,64.66,29.55,70.91,13.63
178,2017-09-08 10:00:00,5108,3.927,90.5,87.1,9.8,67.89,29.56,81.0,13.63
179,2017-09-08 11:00:00,5109,7.717,73.18,18.91,15.51,67.16,29.57,82.6,13.63
180,2017-09-08 12:00:00,5110,8.35,70.7,18.92,14.98,66.16,29.59,78.98,13.61
181,2017-09-08 13:00:00,5111,7.543,63.74,18.29,16.21,63.89,29.6,74.39,13.63
182,2017-09-08 14:00:00,5112,7.496,53.11,18.2,14.49,64.05,29.6,70.32,13.61
183,2017-09-08 15:00:00,5113,8.21,54.9,18.83,15.23,64.29,29.6,71.6,13.61
184,2017-09-08 16:00:00,5114,7.85,45.56,18.01,14.11,63.61,29.61,69.53,13.63
185,2017-09-08 17:00:00,5115,8.05,43.44,19.46,16.28,63.88,29.61,67.42,13.63
186,2017-09-08 18:00:00,5116,8.03,40.26,17.87,15.93,63.93,29.61,67.18,13.63
187,2017-09-08 19:00:00,5117,7.211,39.9,16.89,14.42,63.16,29.62,66.67,13.63
188,2017-09-08 20:00:00,5118,6.747,49.27,17.08,14.28,62.91,29.64,64.02,13.63
189,2017-09-08 21:00:00,5119,7.571,56.24,16.82,15.69,63.65,29.64,63.25,13.63
190,2017-09-08 22:00:00,5120,7.135,59.82,17.74,15.55,64.14,29.66,63.52,13.63
191,2017-09-08 23:00:00,5121,6.955,71.2,19.06,15.72,64.44,29.67,64.39,13.63
192,2017-09-09 00:00:00,5122,6.751,88.2,22.82,14.98,64.27,29.67,64.35,13.63
193,2017-09-09 01:00:00,5123,5.319,106.1,35.76,14.04,63.64,29.68,63.94,13.61
